source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final,symbolic_confidence,sym_base_score,path_length,sym_category,neurosymbolic_score,top5_influent_nodes,best_ontology_path
Class_attributes_and_functions,Level_Up,0.8462109436456192,0.18927428831449847,1.0,False,GamifiedResource,Level,0.8769687549164955,0.2384915417727702,0.25,4,indirect,0.45119333242826737,Classes_and_Objects | Java_Basics | Task_about_Java_Basics | Variables | Class_Instance,Class_attributes_and_functions → Classes_and_Objects → Java_Basics → Task_about_Java_Basics → Level_Up
Loops,Tiny_stash,0.7748176272161043,0.19210642941160633,0.0415518252487452,False,GamifiedResource,Reward,0.6281644668226325,0.2764310238345481,0.3333333333333333,3,indirect,0.4508663350180927,Variables | Java_Basics | Strings | Task_about_Java_Basics | Level_Up,Loops → Java_Basics → Variables → Tiny_stash
Level_Up,Stash,0.5622405199031238,0.14771046873129254,0.9172442572270822,False,Level,Reward,0.6332412673679155,0.39061948815252223,0.5,2,indirect,0.45068684926523284,Task_about_Java_Basics | Variables | Strings | Arithmetic_operations,Level_Up → Task_about_Java_Basics → Stash
Static_functions,Level_Up,0.8667951491367039,0.19220890297050053,1.0,False,GamifiedResource,Level,0.8934361193093632,0.22563603622130285,0.25,4,indirect,0.4500417257416932,Class_Methods_and_Constructors | Multi-level_inheritance | Inheritance | Overloading | ObjectOrientedProgramming,Static_functions → Class_Methods_and_Constructors → Inheritance → Multi-level_inheritance → Level_Up
Access_Modifiers,Stash,0.853657448094143,0.1925222630790568,0.9172442572270822,False,GamifiedResource,Reward,0.8663748099207309,0.2323456722937879,0.25,4,indirect,0.44980479382391214,Classes_and_Objects | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Access_Modifiers → Classes_and_Objects → Java_Basics → Functions → Stash
Packages,Stash,0.8536540106683702,0.1925208406865825,0.9172442572270822,False,GamifiedResource,Reward,0.8663720599801127,0.2323456722937879,0.25,4,indirect,0.44980359072489173,Classes_and_Objects | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Packages → Classes_and_Objects → Java_Basics → Functions → Stash
Class_Instance,Stash,0.8536519376767963,0.19251998291867087,0.9172442572270822,False,GamifiedResource,Reward,0.8663704015868535,0.2323456722937879,0.25,4,indirect,0.44980286517784085,Classes_and_Objects | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Class_Instance → Classes_and_Objects → Java_Basics → Functions → Stash
Multi-level_inheritance,BLockGame,0.7725704519851572,0.15060638265904078,0.12935257077791257,False,GamifiedResource,Badge,0.6439268757437083,0.2750057466913938,0.3333333333333333,3,indirect,0.449153393544211,Task_about_Java_Basics | Level_Up | ObjectOrientedProgramming | Control_Statements | Loops,Multi-level_inheritance → Level_Up → Task_about_Java_Basics → BLockGame
OOPCourseCommunity,Tiny_stash,0.7849242043495178,0.3050242964771926,0.0415518252487452,False,Space,Reward,0.6362497285293633,0.26654014697673256,0.3333333333333333,3,indirect,0.4479745670572074,JavaVariables | DataTypes | RFK_L1_R1 | ReferenceKey1 | IK_GE_TinyStash,OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
Strings,BLockGame,0.7735873747349404,0.15166384387246662,0.12935257077791257,False,GamifiedResource,Badge,0.6447404139435349,0.27237593418287903,0.3333333333333333,3,indirect,0.44779993837610055,Control_Statements | Functions | Task_about_Java_Basics | Java_Basics | Stash,Strings → Functions → Control_Statements → BLockGame
Class_Methods_and_Constructors,Stash,0.845761351540256,0.21293256175529132,0.9172442572270822,False,Lesson,Reward,0.8600579326776213,0.23243371623051032,0.25,4,indirect,0.44709838858892126,Java_Basics | Functions | Classes_and_Objects | ObjectOrientedProgramming | Control_Statements,Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
Task_about_Classes_and_Objects,Stash,0.8450805613083359,0.18706214442028118,0.9172442572270822,False,GamifiedResource,Reward,0.8595133004920852,0.2323456722937879,0.25,4,indirect,0.44680288344887964,Classes_and_Objects | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Task_about_Classes_and_Objects → Classes_and_Objects → Java_Basics → Functions → Stash
Java_FX,Level_Up,0.8722426869158543,0.20875378009779982,1.0,False,GamifiedResource,Level,0.8977941495326835,0.2171296486185645,0.25,4,indirect,0.4464192120226159,Graphical_User_Interface | Polymorphism | Overloading | Overriding | Task_about_Polymorphism,Java_FX → GUI_Elements → Task_about_Polymorphism → Overriding → Level_Up
Function_Types,Level_Up,0.8810766351016749,0.198731751699865,1.0,False,GamifiedResource,Level,0.9048613080813399,0.2111763484016654,0.25,4,indirect,0.4456414487466688,Class_Methods_and_Constructors | Overloading | ObjectOrientedProgramming | Multi-level_inheritance | Task_about_Classes_and_Objects,Function_Types → Class_Methods_and_Constructors → Inheritance → Multi-level_inheritance → Level_Up
Graphical_User_Interface,Stash,0.8348889843946884,0.21475032963734753,0.9172442572270822,False,Lesson,Reward,0.8513600389611672,0.232420458649305,0.25,4,indirect,0.4432844426601892,ObjectOrientedProgramming | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Graphical_User_Interface → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Task_about_GUI,Level_Up,0.8321532032329635,0.1985135511861763,1.0,False,GamifiedResource,Level,0.8657225625863709,0.2327714053896528,0.25,4,indirect,0.4425550346348115,Graphical_User_Interface | Polymorphism | Overloading | Overriding | Overloaded_constructors,Task_about_GUI → Graphical_User_Interface → Polymorphism → Overloaded_constructors → Level_Up
Exception_Handling,Stash,0.8312273408241921,0.22889896736916304,0.9172442572270822,False,Lesson,Reward,0.8484307241047702,0.232420458649305,0.25,4,indirect,0.44200286741051553,ObjectOrientedProgramming | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Exception_Handling → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Event_Handler_and_Listener,Stash,0.8271357956660033,0.236227198275533,0.9172442572270822,False,Lesson,Reward,0.8451574879782191,0.232420458649305,0.25,4,indirect,0.44057082660514935,ObjectOrientedProgramming | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Event_Handler_and_Listener → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Overloading,Stash,0.7294888036490803,0.16778867324405636,0.9172442572270822,False,GamifiedResource,Reward,0.7670398943646807,0.2848041713142,0.3333333333333333,3,indirect,0.4404437926314081,Level_Up | Task_about_Java_Basics | Overriding | Variables | Strings,Overloading → Level_Up → Task_about_Java_Basics → Stash
Class_Methods_and_Constructors,Tiny_stash,0.7865290700081813,0.29596903845513384,0.0415518252487452,False,Lesson,Reward,0.6375336210562941,0.25379301969236023,0.25,4,indirect,0.4402506373028976,Variables | Java_Basics | ObjectOrientedProgramming | Classes_and_Objects,Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
Overriding,Stash,0.72516917497058,0.17115636048142807,0.9172442572270822,False,GamifiedResource,Reward,0.7635841914218805,0.28484425784672013,0.3333333333333333,3,indirect,0.43895797884007104,Level_Up | Task_about_Java_Basics | Overloading | Variables | Strings,Overriding → Level_Up → Task_about_Java_Basics → Stash
Single_level_inheritance,Stash,0.8538432309836326,0.19259922329647944,0.9172442572270822,False,GamifiedResource,Reward,0.8665234362323225,0.21480733055832085,0.25,4,indirect,0.43846989570718,Multi-level_inheritance | Level_Up | ObjectOrientedProgramming | Variables | Strings,Single_level_inheritance → Multi-level_inheritance → Level_Up → Task_about_Java_Basics → Stash
Input_and_Output_Stream,Level_Up,0.8372769871169782,0.2098771513202509,1.0,False,Lesson,Level,0.8698215896935826,0.2234058656348213,0.25,4,indirect,0.4382607581535762,ObjectOrientedProgramming | Polymorphism | Overloading | Task_about_Java_Basics | Java_Basics,Input_and_Output_Stream → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
Inheritance,Stash,0.8470768218762987,0.21290374815098087,0.9172442572270822,False,Lesson,Reward,0.8611103089464555,0.21674163369610905,0.25,4,indirect,0.4373589495591754,ObjectOrientedProgramming | Java_Basics | Multi-level_inheritance | Functions | Control_Statements,Inheritance → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Polymorphism,Stash,0.847048076098593,0.21005454550186417,0.9172442572270822,False,Lesson,Reward,0.8610873123242909,0.21668569335275897,0.25,4,indirect,0.4373125273138009,ObjectOrientedProgramming | Java_Basics | Functions | Control_Statements | Task_about_Java_Basics,Polymorphism → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Class_Methods_and_Constructors,BLockGame,0.8144200090951539,0.23910861977896627,0.12935257077791257,False,Lesson,Badge,0.6774065214317057,0.2324018928058025,0.25,4,indirect,0.4361082335070755,Java_Basics | Control_Statements | Classes_and_Objects | ObjectOrientedProgramming | Loops,Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Control_Statements → BLockGame
Super_Keyword,Stash,0.8460057378911268,0.18685001201836896,0.9172442572270822,False,GamifiedResource,Reward,0.8602534417583179,0.21480733055832085,0.25,4,indirect,0.4357267731248029,Multi-level_inheritance | Level_Up | ObjectOrientedProgramming | Variables | Strings,Super_Keyword → Multi-level_inheritance → Level_Up → Task_about_Java_Basics → Stash
Exception_Handling,Level_Up,0.8283420839070491,0.23500528318099703,1.0,False,Lesson,Level,0.8626736671256394,0.2234058656348213,0.25,4,indirect,0.435133542030101,ObjectOrientedProgramming | Polymorphism | Overloading | Task_about_Java_Basics | Java_Basics,Exception_Handling → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
nil,Level_Up,0.8037386673291523,0.272372169777987,1.0,False,unknown,Level,0.8429909338633219,0.2341005105918283,0.25,4,indirect,0.4334738654498917,Buil-in_Data_Types | Participation | _:b72 | PO1 | Sara,nil → _:b72 → Participation → Buil-in_Data_Types → Level_Up
Event_Handler_and_Listener,Level_Up,0.8230011584695911,0.24225227888779305,1.0,False,Lesson,Level,0.8584009267756729,0.22344705042850638,0.25,4,indirect,0.433290988242886,Overloading | ObjectOrientedProgramming | Polymorphism | Graphical_User_Interface | Task_about_Java_Basics,Event_Handler_and_Listener → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
Static_Keyword,Stash,0.853693334052062,0.19253711591640926,0.9172442572270822,False,GamifiedResource,Reward,0.8664035186870661,0.20351009454173502,0.2,5,indirect,0.4310742283703495,Class_Methods_and_Constructors | Java_Basics | Functions | Classes_and_Objects | ObjectOrientedProgramming,Static_Keyword → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
This_Keyword,Stash,0.8536877465107378,0.1925348028841168,0.9172442572270822,False,GamifiedResource,Reward,0.8663990486540067,0.20351009454173502,0.2,5,indirect,0.43107227273088594,Class_Methods_and_Constructors | Java_Basics | Functions | Classes_and_Objects | ObjectOrientedProgramming,This_Keyword → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
Constructors,Stash,0.8536855703323483,0.1925339020684182,0.9172442572270822,False,GamifiedResource,Reward,0.8663973077112951,0.20351009454173502,0.2,5,indirect,0.43107151106844965,Class_Methods_and_Constructors | Java_Basics | Functions | Classes_and_Objects | ObjectOrientedProgramming,Constructors → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
Event_Handler_and_Listener,BLockGame,0.7993608394444331,0.27107778460649207,0.12935257077791257,False,Lesson,Badge,0.6653591857111291,0.232412221690568,0.25,4,indirect,0.4308442379044208,ObjectOrientedProgramming | Java_Basics | Control_Statements | Task_about_Java_Basics | Loops,Event_Handler_and_Listener → ObjectOrientedProgramming → Java_Basics → Control_Statements → BLockGame
Course,Stash,0.7990112556893784,0.2770141224229358,0.9172442572270822,False,unknown,Reward,0.8226578559969192,0.232420458649305,0.25,4,indirect,0.43072723761333065,ObjectOrientedProgramming | Java_Basics | Functions | Control_Statements | Arithmetic_operations,Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Exception_Handling,BLockGame,0.7976617981579479,0.2613845861536103,0.12935257077791257,False,Lesson,Badge,0.6639999526819409,0.232412221690568,0.25,4,indirect,0.43024957345415094,ObjectOrientedProgramming | Java_Basics | Control_Statements | Task_about_Java_Basics | Loops,Exception_Handling → ObjectOrientedProgramming → Java_Basics → Control_Statements → BLockGame
Access_Modifiers,Tiny_stash,0.7738558717977992,0.19478093421077539,0.0415518252487452,False,GamifiedResource,Reward,0.6273950624879885,0.2446575721888517,0.25,4,indirect,0.4298769770519833,Variables | Classes_and_Objects | Java_Basics | ObjectOrientedProgramming | Packages,Access_Modifiers → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
Packages,Tiny_stash,0.7738515917317441,0.19477794354321648,0.0415518252487452,False,GamifiedResource,Reward,0.6273916384351443,0.24465749374162563,0.25,4,indirect,0.4298754280381671,Variables | Classes_and_Objects | Java_Basics | ObjectOrientedProgramming | Array_of_instances,Packages → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
Class_Instance,Tiny_stash,0.7738490105768088,0.1947761400348111,0.0415518252487452,False,GamifiedResource,Reward,0.6273895735111961,0.24465746759255025,0.25,4,indirect,0.4298745076370407,Variables | Classes_and_Objects | Java_Basics | ObjectOrientedProgramming | Class_attributes_and_functions,Class_Instance → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
Event_Handler_and_Listener,Tiny_stash,0.7731904840517851,0.3204203140719515,0.0415518252487452,False,Lesson,Reward,0.6268627522911772,0.24475013991561057,0.25,4,indirect,0.4297042603632717,ObjectOrientedProgramming | Variables | Java_Basics | Exception_Handling | Classes_and_Objects,Event_Handler_and_Listener → ObjectOrientedProgramming → Java_Basics → Variables → Tiny_stash
Exception_Handling,Tiny_stash,0.7730219606809109,0.31772722796185965,0.0415518252487452,False,Lesson,Reward,0.6267279335944778,0.24460156086943996,0.25,4,indirect,0.42954870080345475,ObjectOrientedProgramming | Variables | Java_Basics | Classes_and_Objects | Input_and_Output_Stream,Exception_Handling → ObjectOrientedProgramming → Java_Basics → Variables → Tiny_stash
Event_Listeners,Level_Up,0.8622571464077031,0.21184718818061246,1.0,False,GamifiedResource,Level,0.8898057171261626,0.19514817124138104,0.2,5,indirect,0.4286363125495938,Event_Handler_and_Listener | Overloading | ObjectOrientedProgramming | Polymorphism | Graphical_User_Interface,Event_Listeners → Event_Handler_and_Listener → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
RFK_L1_R6,Level_Up,0.48453909829185865,0.1009405400688136,1.0,False,ReferenceKey,Level,0.587631278633487,0.3981885995049602,0.5,2,indirect,0.42841127408037466,Task_about_Java_Basics | Variables | Java_Basics | Arithmetic_operations,RFK_L1_R6 → Task_about_Java_Basics → Level_Up
Task_about_Class_Methods_and_Constructors,Stash,0.8451228814159712,0.18708168622289614,0.9172442572270822,False,GamifiedResource,Reward,0.8595471565781935,0.20351009454173502,0.2,5,indirect,0.4280745699477177,Class_Methods_and_Constructors | Java_Basics | Functions | Classes_and_Objects | ObjectOrientedProgramming,Task_about_Class_Methods_and_Constructors → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
Participation,Level_Up,0.4888470598597838,0.15141463898434512,1.0,False,NamedIndividual,Level,0.591077647887827,0.39501248705138464,0.5,2,indirect,0.42785458753432437,Buil-in_Data_Types | 3.16.0 | PO1 | Sara | Tiny_stash,Participation → Buil-in_Data_Types → Level_Up
Graphical_User_Interface,BLockGame,0.7898781277138616,0.23394492504569148,0.12935257077791257,False,Lesson,Badge,0.6577730163266718,0.232412221690568,0.25,4,indirect,0.4275252887987207,ObjectOrientedProgramming | Java_Basics | Control_Statements | Task_about_Java_Basics | Loops,Graphical_User_Interface → ObjectOrientedProgramming → Java_Basics → Control_Statements → BLockGame
