node_id,label,importance_score,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
gamificationModel_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
metric_0033,individual,0.00435410583396169,-0.19648252,0.7655779,-0.40749222,0.050772265,-0.010564915,-0.44705907,0.037108675,-0.087467276,-3.37735e-22,1.0559794e-15,7.7296896e-23,9.1648225e-23,-5.414948e-19,-2.5352538e-17,-1.4665215e-23,-2.254066e-17
targetBehavior_0029,individual,0.01933293408258917,0.5068552,1.0548668,1.299571,-0.09431083,-0.045548905,1.5861641,-0.5331449,0.11463007,9.159435e-22,1.2322084e-15,-1.7538092e-22,-3.8251451e-22,-1.4275227e-19,-3.047414e-17,-4.962806e-24,-2.6283333e-17
content_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
domain_0008,individual,0.010580623352133512,0.09415269,0.7357918,-0.44937775,0.048124257,-0.00849423,-0.5002516,-0.080173954,-0.11081662,-3.179393e-22,1.0662108e-15,8.150679e-23,8.714176e-23,-5.3836616e-19,-2.5486546e-17,-1.6848725e-23,-2.258643e-17
exercise_0014,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
pedagogicalUnit_0006,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
loopDifficulty,datatype_property,0.0038665868165178342,-0.52441174,-2.0158074,0.18322638,-0.5993771,4.136725,0.2807102,-0.16561216,-0.0011293177,2.4333143e-20,1.2242475e-15,5.879159e-21,-1.1577573e-20,8.644789e-18,-4.9760638e-17,-4.4057566e-21,-2.6728391e-17
problem_0011,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
timeConstraints_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
pedagogicalUnit_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
question_0008,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
knowledgeUnit_0006,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
leaderboards_0005,individual,0.030932694532142674,1.0598769,1.2188962,2.3153353,-0.18266898,-0.06466748,2.7937942,-0.9047444,0.15690376,1.6821515e-21,1.3109669e-15,-3.310918e-22,-6.723671e-22,1.02300115e-19,-3.3568723e-17,1.2822966e-24,-2.8358984e-17
metric_0020,individual,0.004282919590984243,-0.19923013,0.7661056,-0.40643674,0.050790038,-0.010525032,-0.44581637,0.039701685,-0.09158436,-3.375978e-22,1.0555457e-15,7.687679e-23,9.148549e-23,-5.4128306e-19,-2.5352538e-17,-1.4544872e-23,-2.254066e-17
gDEComponent_0003,individual,0.036797580883670244,1.3973838,0.9239147,0.89688206,-0.07565116,-0.023331288,1.0887614,-0.6386701,-0.58307415,7.784766e-22,1.1746834e-15,-1.6027124e-22,-3.3090473e-22,-1.732437e-19,-2.9049872e-17,-1.5306426e-24,-2.5079334e-17
socialGraph_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
tactic_0013,individual,0.023199520899107005,0.6911958,1.1095432,1.6381593,-0.123763554,-0.05192176,1.9887077,-0.6570115,0.12872137,1.1714839e-21,1.2555196e-15,-2.2728453e-22,-4.792699e-22,-5.87306e-20,-3.1484718e-17,-3.156832e-24,-2.696102e-17
winStates_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
problem_0018,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
multipleChoiceOption_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
pedagogicalUnit_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
course_0002,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
resourceUnit_0001,individual,0.04935894621799587,1.9477351,0.78020084,0.41558582,-0.05248684,-0.0150440745,0.510442,-0.8941581,-0.4139728,5.5486724e-22,1.1633758e-15,-7.6489626e-23,-2.342822e-22,-2.5535867e-19,-2.8790832e-17,-1.4836852e-23,-2.4802533e-17
discursiveOption_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
matchColumnProblem_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
motivationAndNeedTheory_0001,individual,0.02806392783277635,0.86957854,0.6389314,-0.60773385,0.04157238,-0.007171139,-0.694451,-0.49797043,0.13341282,-2.8804197e-22,1.0935192e-15,1.1961301e-22,8.962834e-23,-5.368643e-19,-2.6216652e-17,-2.971945e-23,-2.3364155e-17
discursiveOption_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
container_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
domainModel_0007,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
curriculum_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
discursiveOption_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
narrative_0004,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
avatars_0003,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
engagementLoop_0007,individual,0.2837640316229541,19.05836,0.19075431,0.43072012,-0.69613135,0.9653418,0.31697595,8.345659,-2.2504704,3.3156343e-21,-7.5678476e-17,-8.510385e-21,-8.805492e-22,1.2168565e-18,-3.6444205e-18,3.0347778e-21,8.0088123e-19
pedagogicalModel_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
domainModel_0010,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
gamification_0001,individual,0.04371354582703843,1.8427992,0.7591951,0.16316022,-0.032646947,0.012781145,0.20515428,-0.37808198,-0.83615196,3.5852148e-22,1.0766397e-15,-2.122757e-22,-1.627056e-22,-2.9432218e-19,-2.6622428e-17,4.860298e-23,-2.328465e-17
progression_0002,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
trueOrFalseOption_0010,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
conceptualKnowledge_0006,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
instrutionalPlan_0007,individual,0.0077331736330356685,-0.0461664,0.8908374,0.28380683,-0.0059526362,-0.026430352,0.37853348,-0.16154559,0.07235639,1.4973529e-22,1.1242427e-15,-1.9670064e-23,-9.286881e-23,-3.8632374e-19,-2.7607517e-17,-1.1207902e-23,-2.4084831e-17
contentUnlocking_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
multipleChoiceOption_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
achievements_0003,individual,0.03479928134866051,1.2442174,1.2735726,2.6539233,-0.2121217,-0.07104033,3.1963377,-1.028611,0.17099503,1.9376922e-21,1.3446863e-15,-3.8299538e-22,-7.689156e-22,1.8759231e-19,-3.4525093e-17,3.0882705e-24,-2.903667e-17
metric_0032,individual,0.00875458947281037,0.023672506,0.7493278,-0.42230272,0.048580144,-0.0074711707,-0.46837428,-0.013659328,-0.2164262,-3.1442027e-22,1.0589195e-15,7.0730316e-23,8.296735e-23,-5.342898e-19,-2.531714e-17,-1.3761798e-23,-2.243481e-17
hint_0008,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
playerAction_0001,individual,0.04605707847013611,3.8230803,0.8034805,0.3823875,-0.25642177,0.3046491,0.4872707,3.7059524,3.5407302,9.307379e-22,7.8647316e-16,-3.3111226e-21,-1.8042488e-22,1.3707107e-20,-2.0524591e-17,1.2113348e-21,-1.7211307e-17
matchColumnOption_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
bugMisconception_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
yeeAchievementComponent_0002,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
player_0005,individual,0.023199520899107005,0.6911958,1.1095432,1.6381593,-0.123763554,-0.05192176,1.9887077,-0.6570115,0.12872137,1.1714839e-21,1.2555196e-15,-2.2728453e-22,-4.792699e-22,-5.87306e-20,-3.1484718e-17,-3.156832e-24,-2.696102e-17
yeeRolePlaying_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
progressiveLoop_0003,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
statement_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
engagementLoop_0006,individual,0.25622940411466344,14.754894,0.21203026,0.51092094,-0.4490492,0.49633408,0.45920473,2.0874374,-2.8611875,2.659023e-21,6.815219e-16,-4.2773013e-21,-8.176984e-22,7.1070174e-19,-1.7677523e-17,1.4585414e-21,-1.4160617e-17
competence_0011,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
competence_0019,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
activity_0016,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
contentUnlocking_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
exercise_0012,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
targetBehavior_0026,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
userAccount_0010,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
option_0020,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
writingEvaluation_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resource_0015,individual,0.004578449246292296,-0.18782346,0.7639149,-0.4108186,0.050716255,-0.010690606,-0.45097548,0.0289368,-0.07449225,-3.3816733e-22,1.0568467e-15,7.862087e-23,9.2161086e-23,-5.4191833e-19,-2.5379643e-17,-1.5044467e-23,-2.2560989e-17
content_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
rightColumn_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
problemUnit_0015,individual,0.023199520899107005,0.6911958,1.1095432,1.6381593,-0.123763554,-0.05192176,1.9887077,-0.6570115,0.12872137,1.1714839e-21,1.2555196e-15,-2.2728453e-22,-4.792699e-22,-5.87306e-20,-3.1484718e-17,-3.156832e-24,-2.696102e-17
studentModel_0007,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
fillBlanksOption_0001,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
gamifiedITS_0008,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
instrutionalPlan_0006,individual,0.0038665868165178342,-0.23050696,0.83616084,-0.054781213,0.023500085,-0.020057498,-0.024009971,-0.037679132,0.058265176,-1.0580528e-22,1.095878e-15,3.2233563e-23,3.679768e-24,-4.6928526e-19,-2.6612923e-17,-1.3427467e-23,-2.3367364e-17
resourceUnit_0003,individual,0.020459492198606394,0.5655449,0.9795469,0.93738496,-0.06719818,-0.036414362,1.1519593,-0.48163462,0.0058567934,6.8278216e-22,1.1940445e-15,-1.2654625e-22,-2.9329197e-22,-2.1644414e-19,-2.949836e-17,-7.280852e-24,-2.5497287e-17
fillBlanksOption_0005,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
trueOrFalseProblem_0004,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
activity_0015,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
resource_0011,individual,0.028115315265513856,0.8715619,0.63855046,-0.6084958,0.04155955,-0.007199929,-0.695348,-0.49984223,0.1363848,-2.88141e-22,1.0935192e-15,1.1991629e-22,8.974581e-23,-5.368643e-19,-2.6243756e-17,-2.980632e-23,-2.339126e-17
bossFights_0002,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
concept_0006,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
achievements_0004,individual,0.015466347266071337,0.3225147,1.0001903,0.9609831,-0.06485811,-0.039176058,1.1836207,-0.4092785,0.10053887,6.6060964e-22,1.1958679e-15,-1.234773e-22,-2.8596594e-22,-2.2430918e-19,-2.9604784e-17,-7.182364e-24,-2.558677e-17
pedagogicalUnit_0007,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
player_0009,individual,0.011599760449553503,0.13817412,0.94551384,0.6223949,-0.035405386,-0.032803208,0.781077,-0.28541204,0.08644765,4.050691e-22,1.159037e-15,-7.1573684e-23,-1.8941739e-22,-3.065186e-19,-2.8589887e-17,-9.401928e-24,-2.4833578e-17
curriculumUnit_0004,individual,0.0077331736330356685,-0.0461664,0.8908374,0.28380683,-0.0059526362,-0.026430352,0.37853348,-0.16154559,0.07235639,1.4973529e-22,1.1242427e-15,-1.9670064e-23,-9.286881e-23,-3.8632374e-19,-2.7607517e-17,-1.1207902e-23,-2.4084831e-17
fillBlanksOption_0009,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
virtualGoods_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
brainHex_0002,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
personal,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
